trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
21,False,"{'a': 0.7, 'e': 0.9944925627484974}",25,0,-24.5015956179182,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
22,False,"{'a': 0.7, 'e': 0.9939560979566968}",25,0,-96.35140760998141,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
23,False,"{'a': 0.7, 'e': 0.9933947843142158}",25,0,-118.61738105253785,"{0: 15, 1: 1, 2: 7, 3: 1, 4: 1}",0
24,False,"{'a': 0.7, 'e': 0.9928086358538663}",30,12,-33.28404568532223,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 0}",1
25,False,"{'a': 0.7, 'e': 0.992197667229329}",20,0,0.4636203811564936,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
26,False,"{'a': 0.7, 'e': 0.9915618937147881}",25,0,-157.7664841301984,"{0: 11, 1: 7, 2: 4, 3: 1, 4: 2}",0
27,False,"{'a': 0.7, 'e': 0.9909013312045479}",25,0,-69.18101455236656,"{0: 16, 1: 4, 2: 3, 3: 2, 4: 0}",0
28,False,"{'a': 0.7, 'e': 0.9902159962126371}",25,0,-119.05386159671644,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
29,False,"{'a': 0.7, 'e': 0.9895059058723947}",20,0,-103.12074397918518,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
30,False,"{'a': 0.7, 'e': 0.9887710779360422}",25,17,12.555800691284276,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,False,"{'a': 0.7, 'e': 0.9880115307742399}",20,0,-81.25204291076605,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
32,False,"{'a': 0.7, 'e': 0.9872272833756269}",20,0,-74.77500936019167,"{0: 10, 1: 5, 2: 4, 3: 1, 4: 0}",0
33,False,"{'a': 0.7, 'e': 0.9864183553463477}",25,0,-95.6029983493345,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
34,False,"{'a': 0.7, 'e': 0.9855847669095608}",25,0,-154.33801196193235,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
35,False,"{'a': 0.7, 'e': 0.9847265389049334}",20,0,-35.615640286579236,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
36,False,"{'a': 0.7, 'e': 0.9838436927881214}",25,0,-157.68912597541004,"{0: 13, 1: 2, 2: 8, 3: 0, 4: 2}",0
37,False,"{'a': 0.7, 'e': 0.9829362506302315}",20,0,-23.19532503716144,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
38,False,"{'a': 0.7, 'e': 0.9820042351172703}",20,0,-52.29402028997754,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
39,False,"{'a': 0.7, 'e': 0.9810476695495772}",25,0,-152.61397297685653,"{0: 13, 1: 4, 2: 6, 3: 0, 4: 2}",0
40,False,"{'a': 0.7, 'e': 0.9800665778412416}",30,0,-62.963157356483286,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 1}",0
41,False,"{'a': 0.7, 'e': 0.9790609845195051}",25,0,-152.488457379695,"{0: 14, 1: 1, 2: 5, 3: 4, 4: 1}",0
42,False,"{'a': 0.7, 'e': 0.9780309147241483}",20,0,-24.27894116412553,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
43,False,"{'a': 0.7, 'e': 0.9769763942068623}",30,0,-97.76193109264749,"{0: 20, 1: 1, 2: 8, 3: 0, 4: 1}",0
44,False,"{'a': 0.7, 'e': 0.9758974493306055}",20,0,-99.00451565845096,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
45,False,"{'a': 0.7, 'e': 0.9747941070689433}",25,0,-147.31166730476042,"{0: 17, 1: 3, 2: 1, 3: 1, 4: 3}",0
46,False,"{'a': 0.7, 'e': 0.9736663950053749}",20,0,-164.75607606074328,"{0: 10, 1: 1, 2: 5, 3: 2, 4: 2}",0
47,False,"{'a': 0.7, 'e': 0.972514341332643}",25,0,-148.53324266725255,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
48,False,"{'a': 0.7, 'e': 0.9713379748520297}",25,0,-139.94554188646717,"{0: 11, 1: 6, 2: 6, 3: 1, 4: 1}",0
49,False,"{'a': 0.7, 'e': 0.9701373249726354}",20,6,-161.8396338991604,"{0: 6, 1: 0, 2: 5, 3: 0, 4: 3}",1
50,False,"{'a': 0.7, 'e': 0.9689124217106447}",20,0,-102.09924981926854,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
51,False,"{'a': 0.7, 'e': 0.9676632956885756}",20,0,-127.8319383806366,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
52,False,"{'a': 0.7, 'e': 0.9663899781345132}",25,5,-138.50104547692888,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",1
53,False,"{'a': 0.7, 'e': 0.9650925008813303}",20,3,-106.7227983545844,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 2}",1
54,False,"{'a': 0.7, 'e': 0.9637708963658905}",20,0,-235.15801241410924,"{0: 9, 1: 2, 2: 4, 3: 0, 4: 5}",0
55,False,"{'a': 0.7, 'e': 0.962425197628238}",20,0,-91.24603085603397,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
56,False,"{'a': 0.7, 'e': 0.9610554383107709}",20,0,-86.07910603624593,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
57,False,"{'a': 0.7, 'e': 0.9596616526574011}",20,0,-12.876495258132083,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
58,False,"{'a': 0.7, 'e': 0.9582438755126972}",25,0,-162.05422427557875,"{0: 17, 1: 1, 2: 2, 3: 2, 4: 3}",0
59,False,"{'a': 0.7, 'e': 0.9568021423210139}",35,15,-39.70464314286878,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
60,False,"{'a': 0.7, 'e': 0.955336489125606}",30,0,-60.726968677521725,"{0: 21, 1: 1, 2: 8, 3: 0, 4: 0}",0
61,False,"{'a': 0.7, 'e': 0.9538469525677271}",20,0,-108.60593652077142,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
62,False,"{'a': 0.7, 'e': 0.9523335698857134}",20,0,-157.42108113622595,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 3}",0
63,False,"{'a': 0.7, 'e': 0.9507963789140532}",30,0,-173.54316304399168,"{0: 21, 1: 0, 2: 4, 3: 2, 4: 3}",0
64,False,"{'a': 0.7, 'e': 0.9492354180824408}",20,0,-83.38633296717008,"{0: 12, 1: 2, 2: 3, 3: 3, 4: 0}",0
65,False,"{'a': 0.7, 'e': 0.9476507264148157}",20,0,-85.93467848371259,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
66,False,"{'a': 0.7, 'e': 0.946042343528387}",20,0,-103.1446750288971,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
67,False,"{'a': 0.7, 'e': 0.944410309632643}",20,0,-106.58631669622572,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
68,False,"{'a': 0.7, 'e': 0.9427546655283462}",25,3,-56.54857208915294,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 1}",1
69,False,"{'a': 0.7, 'e': 0.941075452606513}",25,4,-31.900490714472603,"{0: 14, 1: 4, 2: 3, 3: 0, 4: 0}",1
70,False,"{'a': 0.7, 'e': 0.9393727128473789}",25,0,-133.7463481494524,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
71,False,"{'a': 0.7, 'e': 0.9376464888193493}",20,0,-139.42174297410804,"{0: 10, 1: 0, 2: 7, 3: 2, 4: 1}",0
72,False,"{'a': 0.7, 'e': 0.9358968236779348}",20,0,-75.13691507517254,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
73,False,"{'a': 0.7, 'e': 0.9341237611646731}",20,0,-110.3116003758189,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
74,False,"{'a': 0.7, 'e': 0.9323273456060345}",25,0,-117.72247217069929,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
75,False,"{'a': 0.7, 'e': 0.9305076219123143}",20,0,-70.70984678799844,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
76,False,"{'a': 0.7, 'e': 0.9286646355765102}",20,0,-172.22319362307195,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
77,False,"{'a': 0.7, 'e': 0.9267984326731847}",25,0,-125.13530665155768,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
78,False,"{'a': 0.7, 'e': 0.9249090598573131}",20,0,-158.44671482380227,"{0: 9, 1: 5, 2: 2, 3: 2, 4: 2}",0
79,False,"{'a': 0.7, 'e': 0.9229965643631173}",35,0,-234.2211444069368,"{0: 19, 1: 3, 2: 8, 3: 2, 4: 3}",0
80,False,"{'a': 0.7, 'e': 0.9210609940028851}",20,5,-44.19387768751017,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
81,False,"{'a': 0.7, 'e': 0.9191023971657747}",25,0,-149.3945430783867,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
82,False,"{'a': 0.7, 'e': 0.9171208228166051}",20,0,-142.05365201139855,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
83,False,"{'a': 0.7, 'e': 0.9151163204946318}",30,0,-108.430867006185,"{0: 18, 1: 6, 2: 4, 3: 1, 4: 1}",0
84,False,"{'a': 0.7, 'e': 0.9130889403123083}",20,0,-59.82126369492152,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
85,False,"{'a': 0.7, 'e': 0.9110387329540337}",30,0,-310.7360030394875,"{0: 12, 1: 3, 2: 9, 3: 1, 4: 5}",0
86,False,"{'a': 0.7, 'e': 0.9089657496748851}",25,0,-112.17618083339512,"{0: 17, 1: 0, 2: 5, 3: 2, 4: 1}",0
87,False,"{'a': 0.7, 'e': 0.9068700422993367}",20,0,-102.95003069490213,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
88,False,"{'a': 0.7, 'e': 0.9047516632199635}",25,0,-39.50813559213284,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
89,False,"{'a': 0.7, 'e': 0.9026106653961321}",25,0,-210.65877819168384,"{0: 13, 1: 4, 2: 3, 3: 1, 4: 4}",0
90,False,"{'a': 0.7, 'e': 0.9004471023526769}",20,0,-80.82973970656869,"{0: 9, 1: 8, 2: 1, 3: 2, 4: 0}",0
91,False,"{'a': 0.7, 'e': 0.8982610281785611}",25,0,-75.25634561286734,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
92,False,"{'a': 0.7, 'e': 0.8960524975255253}",20,0,-124.50028993677346,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
93,False,"{'a': 0.7, 'e': 0.8938215656067205}",30,0,-140.7343819525621,"{0: 15, 1: 7, 2: 6, 3: 1, 4: 1}",0
94,False,"{'a': 0.7, 'e': 0.8915682881953289}",20,0,-55.29346851845109,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
95,False,"{'a': 0.7, 'e': 0.8892927216231682}",20,0,-117.99444014071102,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
96,False,"{'a': 0.7, 'e': 0.8869949227792842}",20,3,-82.09007245994374,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 1}",1
97,False,"{'a': 0.7, 'e': 0.8846749491085283}",20,0,-117.97136289917012,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
98,False,"{'a': 0.7, 'e': 0.8823328586101216}",25,0,-10.403705156073618,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
99,False,"{'a': 0.7, 'e': 0.8799687098362042}",20,0,-127.27112071314333,"{0: 11, 1: 2, 2: 3, 3: 3, 4: 1}",0
100,False,"{'a': 0.7, 'e': 0.8775825618903728}",20,0,-68.85165551807037,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
101,False,"{'a': 0.7, 'e': 0.8751744744262013}",25,1,-131.63457709492596,"{0: 13, 1: 2, 2: 6, 3: 2, 4: 1}",1
102,False,"{'a': 0.7, 'e': 0.8727445076457513}",35,0,-205.09318929504073,"{0: 19, 1: 6, 2: 6, 3: 1, 4: 3}",0
103,False,"{'a': 0.7, 'e': 0.8702927222980654}",20,0,-21.59640166697112,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
104,False,"{'a': 0.7, 'e': 0.8678191796776499}",20,9,-11.547279276326353,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
105,False,"{'a': 0.7, 'e': 0.8653239416229412}",20,0,-170.2739298429141,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 3}",0
106,False,"{'a': 0.7, 'e': 0.862807070514761}",20,0,-13.349368627472144,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
107,False,"{'a': 0.7, 'e': 0.8602686292747557}",30,0,-148.79224458879233,"{0: 21, 1: 1, 2: 5, 3: 0, 4: 3}",0
108,False,"{'a': 0.7, 'e': 0.8577086813638242}",30,0,-143.66713629668646,"{0: 16, 1: 3, 2: 7, 3: 4, 4: 0}",0
109,False,"{'a': 0.7, 'e': 0.8551272907805307}",20,0,-84.82595348657497,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
110,False,"{'a': 0.7, 'e': 0.8525245220595057}",20,0,-80.6900388137045,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
111,False,"{'a': 0.7, 'e': 0.8499004402698315}",25,0,-90.18309213752521,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
112,False,"{'a': 0.7, 'e': 0.8472551110134161}",20,0,-76.43534428284715,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
113,False,"{'a': 0.7, 'e': 0.8445886004233532}",20,0,-138.72291417253254,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
114,False,"{'a': 0.7, 'e': 0.8419009751622687}",20,0,-78.29360484993703,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
115,False,"{'a': 0.7, 'e': 0.8391923024206541}",25,0,-117.78544139604526,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
116,False,"{'a': 0.7, 'e': 0.8364626499151869}",25,0,-86.05115658247385,"{0: 16, 1: 1, 2: 6, 3: 2, 4: 0}",0
117,False,"{'a': 0.7, 'e': 0.8337120858870376}",25,0,-108.0192874851161,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
118,False,"{'a': 0.7, 'e': 0.8309406791001634}",25,0,-100.99779957623183,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
119,False,"{'a': 0.7, 'e': 0.8281484988395901}",20,0,-85.56148652856764,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
120,False,"{'a': 0.7, 'e': 0.8253356149096783}",25,0,-119.61897968998584,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
121,False,"{'a': 0.7, 'e': 0.82250209763238}",30,0,-58.32766528157716,"{0: 20, 1: 3, 2: 7, 3: 0, 4: 0}",0
122,False,"{'a': 0.7, 'e': 0.8196480178454795}",25,0,-121.80286864880532,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
123,False,"{'a': 0.7, 'e': 0.8167734469008229}",25,0,-179.96808113150416,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
124,False,"{'a': 0.7, 'e': 0.8138784566625339}",25,0,-114.65279172128521,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
125,False,"{'a': 0.7, 'e': 0.8109631195052179}",20,0,-51.524333600745116,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
126,False,"{'a': 0.7, 'e': 0.8080275083121519}",20,0,-58.71884744683821,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
127,False,"{'a': 0.7, 'e': 0.8050716964734628}",20,13,-20.667984752370508,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
128,False,"{'a': 0.7, 'e': 0.8020957578842927}",20,0,-45.483853478153094,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
129,False,"{'a': 0.7, 'e': 0.7990997669429512}",30,0,-124.63922459363737,"{0: 18, 1: 4, 2: 5, 3: 2, 4: 1}",0
130,False,"{'a': 0.7, 'e': 0.7960837985490559}",25,1,-63.93484727686477,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 1}",1
131,False,"{'a': 0.7, 'e': 0.7930479281016595}",20,6,-65.48854090751858,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 1}",1
132,False,"{'a': 0.7, 'e': 0.7899922314973651}",30,0,-44.995931811697844,"{0: 21, 1: 2, 2: 7, 3: 0, 4: 0}",0
133,False,"{'a': 0.7, 'e': 0.7869167851284287}",20,8,-74.05198494084244,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 1}",1
134,False,"{'a': 0.7, 'e': 0.7838216658808492}",20,8,-36.76741715836121,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 1}",1
135,False,"{'a': 0.7, 'e': 0.7807069511324468}",30,0,-63.31454190803759,"{0: 21, 1: 1, 2: 8, 3: 0, 4: 0}",0
136,False,"{'a': 0.7, 'e': 0.7775727187509279}",20,0,-103.96448789789399,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
137,False,"{'a': 0.7, 'e': 0.7744190470919388}",30,0,-66.13254334736135,"{0: 23, 1: 3, 2: 2, 3: 1, 4: 1}",0
138,False,"{'a': 0.7, 'e': 0.7712460149971065}",20,0,-39.07584386250711,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
139,False,"{'a': 0.7, 'e': 0.7680537017920686}",25,0,-30.884924582619945,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
140,False,"{'a': 0.7, 'e': 0.7648421872844884}",20,0,-47.05495849779871,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
141,False,"{'a': 0.7, 'e': 0.7616115517620617}",30,0,-194.5991410335006,"{0: 20, 1: 0, 2: 4, 3: 3, 4: 3}",0
142,False,"{'a': 0.7, 'e': 0.7583618759905082}",30,0,-82.40817090662883,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
143,False,"{'a': 0.7, 'e': 0.7550932412115529}",30,0,-158.4288932922639,"{0: 22, 1: 2, 2: 1, 3: 2, 4: 3}",0
144,False,"{'a': 0.7, 'e': 0.751805729140895}",20,0,-61.79959901998039,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
145,False,"{'a': 0.7, 'e': 0.7484994219661651}",20,0,-110.50996625590923,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
146,False,"{'a': 0.7, 'e': 0.7451744023448704}",25,0,-10.083368661101025,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
147,False,"{'a': 0.7, 'e': 0.7418307534023283}",25,0,-162.41699236418222,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 4}",0
148,False,"{'a': 0.7, 'e': 0.7384685587295879}",20,0,-24.949607871042904,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
149,False,"{'a': 0.7, 'e': 0.7350879023813413}",20,0,-35.12299601563049,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
150,False,"{'a': 0.7, 'e': 0.7316888688738209}",25,14,7.255261673642934,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
151,False,"{'a': 0.7, 'e': 0.7282715431826874}",20,0,-37.64132736954134,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
152,False,"{'a': 0.7, 'e': 0.7248360107409052}",25,0,-65.90970604329634,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
153,False,"{'a': 0.7, 'e': 0.7213823574366063}",20,0,-94.5473805728044,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
154,False,"{'a': 0.7, 'e': 0.7179106696109434}",20,0,-56.870287074702226,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",0
155,False,"{'a': 0.7, 'e': 0.7144210340559314}",30,0,-122.602773498755,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
156,False,"{'a': 0.7, 'e': 0.7109135380122773}",20,0,13.41087294849391,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
157,False,"{'a': 0.7, 'e': 0.7073882691671998}",20,14,-30.77690885358595,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
158,False,"{'a': 0.7, 'e': 0.7038453156522362}",30,0,-45.32664415017691,"{0: 23, 1: 3, 2: 2, 3: 2, 4: 0}",0
159,False,"{'a': 0.7, 'e': 0.7002847660410397}",25,14,8.178944837456957,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
160,False,"{'a': 0.7, 'e': 0.6967067093471655}",20,0,-97.20757365735156,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
161,False,"{'a': 0.7, 'e': 0.6931112350218442}",20,0,-96.47542513227654,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
162,False,"{'a': 0.7, 'e': 0.6894984329517471}",20,0,-143.4252338597587,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 3}",0
163,False,"{'a': 0.7, 'e': 0.6858683934567373}",35,20,4.007266881314543,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
164,False,"{'a': 0.7, 'e': 0.6822212072876136}",20,14,4.284803459327042,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.7, 'e': 0.6785569656238399}",20,0,-80.51622857320915,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
166,False,"{'a': 0.7, 'e': 0.6748757600712672}",25,0,-78.9953824593231,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
167,False,"{'a': 0.7, 'e': 0.6711776826598423}",30,0,-61.16835203386789,"{0: 24, 1: 0, 2: 4, 3: 1, 4: 1}",0
168,False,"{'a': 0.7, 'e': 0.6674628258413082}",20,0,-42.96218182436407,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
169,False,"{'a': 0.7, 'e': 0.6637312824868916}",20,0,-48.78669135773866,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
170,False,"{'a': 0.7, 'e': 0.6599831458849822}",25,18,1.2695008539324748,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.7, 'e': 0.6562185097387998}",30,22,-19.3239667381873,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
172,False,"{'a': 0.7, 'e': 0.6524374681640519}",20,12,-41.48889137650171,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
173,False,"{'a': 0.7, 'e': 0.648640115686581}",20,0,-17.175426311774018,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
174,False,"{'a': 0.7, 'e': 0.6448265472400012}",25,0,-73.58650773837063,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
175,False,"{'a': 0.7, 'e': 0.6409968581633252}",30,15,-25.643107689631957,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
176,False,"{'a': 0.7, 'e': 0.6371511441985802}",25,0,-96.17214015953815,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 2}",0
177,False,"{'a': 0.7, 'e': 0.6332895014884152}",20,11,-7.6040704550752665,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
178,False,"{'a': 0.7, 'e': 0.6294120265736969}",20,0,-53.160922147596125,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
179,False,"{'a': 0.7, 'e': 0.6255188163910961}",35,15,-51.42753513390453,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",1
180,False,"{'a': 0.7, 'e': 0.6216099682706645}",20,0,-21.012286020087082,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
181,False,"{'a': 0.7, 'e': 0.6176855799334017}",20,4,-34.66510912578299,"{0: 12, 1: 2, 2: 0, 3: 2, 4: 0}",1
182,False,"{'a': 0.7, 'e': 0.6137457494888116}",30,10,-51.12670778174645,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",1
183,False,"{'a': 0.7, 'e': 0.6097905754324502}",20,0,-25.15731417690399,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
