trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
31,False,"{'a': 0.9, 'e': 0.9880115307742399}",20,0,-41.81260463468152,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
32,False,"{'a': 0.9, 'e': 0.9872272833756269}",35,18,-128.75291397290638,"{0: 9, 1: 1, 2: 4, 3: 1, 4: 2}",1
33,False,"{'a': 0.9, 'e': 0.9864183553463477}",20,0,-30.01732111471211,"{0: 12, 1: 7, 2: 1, 3: 0, 4: 0}",0
34,False,"{'a': 0.9, 'e': 0.9855847669095608}",25,0,-163.71054771914274,"{0: 12, 1: 4, 2: 6, 3: 1, 4: 2}",0
35,False,"{'a': 0.9, 'e': 0.9847265389049334}",25,0,-76.93869208259166,"{0: 13, 1: 8, 2: 3, 3: 1, 4: 0}",0
36,False,"{'a': 0.9, 'e': 0.9838436927881214}",20,0,-31.14419347906162,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
37,False,"{'a': 0.9, 'e': 0.9829362506302315}",20,0,-32.1071114259395,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
38,False,"{'a': 0.9, 'e': 0.9820042351172703}",25,0,-231.3001451112612,"{0: 14, 1: 0, 2: 5, 3: 2, 4: 4}",0
39,False,"{'a': 0.9, 'e': 0.9810476695495772}",20,0,-8.283663142052553,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
40,False,"{'a': 0.9, 'e': 0.9800665778412416}",25,0,-184.03635647445168,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
41,False,"{'a': 0.9, 'e': 0.9790609845195051}",20,0,-126.4414459698464,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
42,False,"{'a': 0.9, 'e': 0.9780309147241483}",20,0,-92.24179773598661,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
43,False,"{'a': 0.9, 'e': 0.9769763942068623}",20,11,-7.820004234359466,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
44,False,"{'a': 0.9, 'e': 0.9758974493306055}",25,0,-120.44818677752028,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
45,False,"{'a': 0.9, 'e': 0.9747941070689433}",25,0,-45.83662065978639,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",0
46,False,"{'a': 0.9, 'e': 0.9736663950053749}",25,17,-21.97507517232139,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
47,False,"{'a': 0.9, 'e': 0.972514341332643}",25,10,-31.81975861641754,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 0}",1
48,False,"{'a': 0.9, 'e': 0.9713379748520297}",20,0,-118.09393772436042,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
49,False,"{'a': 0.9, 'e': 0.9701373249726354}",20,5,-58.381662567241854,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 1}",1
50,False,"{'a': 0.9, 'e': 0.9689124217106447}",20,0,-81.69788329733369,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
51,False,"{'a': 0.9, 'e': 0.9676632956885756}",25,0,-145.98532599822485,"{0: 13, 1: 2, 2: 5, 3: 5, 4: 0}",0
52,False,"{'a': 0.9, 'e': 0.9663899781345132}",25,0,-25.858050740898296,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
53,False,"{'a': 0.9, 'e': 0.9650925008813303}",20,0,-92.83182406857418,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
54,False,"{'a': 0.9, 'e': 0.9637708963658905}",20,0,-111.03472808165014,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
55,False,"{'a': 0.9, 'e': 0.962425197628238}",25,0,-129.67562590957596,"{0: 15, 1: 5, 2: 2, 3: 1, 4: 2}",0
56,False,"{'a': 0.9, 'e': 0.9610554383107709}",20,0,-76.30608864094283,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
57,False,"{'a': 0.9, 'e': 0.9596616526574011}",20,8,-64.78375941253387,"{0: 5, 1: 2, 2: 4, 3: 1, 4: 0}",1
58,False,"{'a': 0.9, 'e': 0.9582438755126972}",30,0,-216.10738552042145,"{0: 15, 1: 3, 2: 8, 3: 1, 4: 3}",0
59,False,"{'a': 0.9, 'e': 0.9568021423210139}",20,0,-114.40249966439197,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
60,False,"{'a': 0.9, 'e': 0.955336489125606}",20,0,-100.3876961175047,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
61,False,"{'a': 0.9, 'e': 0.9538469525677271}",20,0,-73.66467936812,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
62,False,"{'a': 0.9, 'e': 0.9523335698857134}",20,0,-24.518910490757943,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
63,False,"{'a': 0.9, 'e': 0.9507963789140532}",20,13,-20.18660500589253,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
64,False,"{'a': 0.9, 'e': 0.9492354180824408}",25,0,-100.73691239810736,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
65,False,"{'a': 0.9, 'e': 0.9476507264148157}",20,0,-55.64159088519841,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
66,False,"{'a': 0.9, 'e': 0.946042343528387}",35,0,-137.65844882739,"{0: 22, 1: 2, 2: 9, 3: 1, 4: 1}",0
67,False,"{'a': 0.9, 'e': 0.944410309632643}",20,0,-109.95718834865123,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
68,False,"{'a': 0.9, 'e': 0.9427546655283462}",20,0,-117.20840222658776,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
69,False,"{'a': 0.9, 'e': 0.941075452606513}",30,0,-258.4402656354415,"{0: 16, 1: 3, 2: 4, 3: 3, 4: 4}",0
70,False,"{'a': 0.9, 'e': 0.9393727128473789}",20,0,11.475485667389021,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
71,False,"{'a': 0.9, 'e': 0.9376464888193493}",25,0,-115.27752373774308,"{0: 14, 1: 1, 2: 7, 3: 3, 4: 0}",0
72,False,"{'a': 0.9, 'e': 0.9358968236779348}",25,5,-97.45588292928127,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",1
73,False,"{'a': 0.9, 'e': 0.9341237611646731}",30,0,-94.99023323809267,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
74,False,"{'a': 0.9, 'e': 0.9323273456060345}",25,0,-116.65588737593407,"{0: 11, 1: 4, 2: 9, 3: 1, 4: 0}",0
75,False,"{'a': 0.9, 'e': 0.9305076219123143}",25,0,-78.73545471507025,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
76,False,"{'a': 0.9, 'e': 0.9286646355765102}",20,0,-77.84263250111525,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
77,False,"{'a': 0.9, 'e': 0.9267984326731847}",20,0,-87.04299754861549,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
78,False,"{'a': 0.9, 'e': 0.9249090598573131}",25,0,-126.87946784915223,"{0: 13, 1: 2, 2: 9, 3: 0, 4: 1}",0
79,False,"{'a': 0.9, 'e': 0.9229965643631173}",25,0,-108.96530486578432,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
80,False,"{'a': 0.9, 'e': 0.9210609940028851}",20,0,-59.831795848245314,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
81,False,"{'a': 0.9, 'e': 0.9191023971657747}",25,0,-151.1506694097594,"{0: 13, 1: 1, 2: 8, 3: 2, 4: 1}",0
82,False,"{'a': 0.9, 'e': 0.9171208228166051}",30,0,-146.1244448233543,"{0: 18, 1: 2, 2: 8, 3: 0, 4: 2}",0
83,False,"{'a': 0.9, 'e': 0.9151163204946318}",20,7,-26.853030377978982,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
84,False,"{'a': 0.9, 'e': 0.9130889403123083}",30,0,-106.17729528583962,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
85,False,"{'a': 0.9, 'e': 0.9110387329540337}",25,0,-150.43202545220632,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
86,False,"{'a': 0.9, 'e': 0.9089657496748851}",30,0,-182.45375026766294,"{0: 17, 1: 5, 2: 4, 3: 1, 4: 3}",0
87,False,"{'a': 0.9, 'e': 0.9068700422993367}",35,0,-79.26595078153753,"{0: 26, 1: 2, 2: 6, 3: 0, 4: 1}",0
88,False,"{'a': 0.9, 'e': 0.9047516632199635}",30,0,-178.59098422992028,"{0: 19, 1: 2, 2: 5, 3: 1, 4: 3}",0
89,False,"{'a': 0.9, 'e': 0.9026106653961321}",25,0,-163.88972342317984,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
90,False,"{'a': 0.9, 'e': 0.9004471023526769}",30,0,-119.88024266182518,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 2}",0
91,False,"{'a': 0.9, 'e': 0.8982610281785611}",25,0,-131.4549966960569,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",1
92,False,"{'a': 0.9, 'e': 0.8960524975255253}",20,0,-60.57159326617898,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
93,False,"{'a': 0.9, 'e': 0.8938215656067205}",20,11,5.8563700500698985,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
94,False,"{'a': 0.9, 'e': 0.8915682881953289}",25,0,-201.95223881274595,"{0: 13, 1: 4, 2: 4, 3: 0, 4: 4}",0
95,False,"{'a': 0.9, 'e': 0.8892927216231682}",25,0,-85.98218077556932,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
96,False,"{'a': 0.9, 'e': 0.8869949227792842}",20,0,-42.5630507725523,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
97,False,"{'a': 0.9, 'e': 0.8846749491085283}",20,0,-133.21867785349315,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
98,False,"{'a': 0.9, 'e': 0.8823328586101216}",20,0,-93.57939640990256,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
99,False,"{'a': 0.9, 'e': 0.8799687098362042}",20,0,-74.02779852479745,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
100,False,"{'a': 0.9, 'e': 0.8775825618903728}",20,0,-104.82172761849104,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
101,False,"{'a': 0.9, 'e': 0.8751744744262013}",25,0,-89.32159225294878,"{0: 15, 1: 6, 2: 2, 3: 1, 4: 1}",0
102,False,"{'a': 0.9, 'e': 0.8727445076457513}",20,0,-77.36549634445723,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
103,False,"{'a': 0.9, 'e': 0.8702927222980654}",30,0,-176.14339601677923,"{0: 18, 1: 2, 2: 6, 3: 2, 4: 2}",0
104,False,"{'a': 0.9, 'e': 0.8678191796776499}",30,2,-155.56063902388985,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 3}",1
105,False,"{'a': 0.9, 'e': 0.8653239416229412}",20,0,-117.9940685337501,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
106,False,"{'a': 0.9, 'e': 0.862807070514761}",20,0,-81.80008521744735,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
107,False,"{'a': 0.9, 'e': 0.8602686292747557}",30,12,-44.33153687421783,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 0}",1
108,False,"{'a': 0.9, 'e': 0.8577086813638242}",25,17,-41.972385064487696,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
109,False,"{'a': 0.9, 'e': 0.8551272907805307}",20,0,-90.15100729289745,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
110,False,"{'a': 0.9, 'e': 0.8525245220595057}",25,0,-124.36042941226603,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
111,False,"{'a': 0.9, 'e': 0.8499004402698315}",20,0,-148.19461535944237,"{0: 9, 1: 4, 2: 4, 3: 1, 4: 2}",0
112,False,"{'a': 0.9, 'e': 0.8472551110134161}",20,14,8.679752714445119,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.9, 'e': 0.8445886004233532}",20,0,-77.78110456325113,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
114,False,"{'a': 0.9, 'e': 0.8419009751622687}",20,0,-140.35420137741653,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
115,False,"{'a': 0.9, 'e': 0.8391923024206541}",30,21,-4.141289220825376,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
116,False,"{'a': 0.9, 'e': 0.8364626499151869}",20,0,-38.64301597636927,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
117,False,"{'a': 0.9, 'e': 0.8337120858870376}",30,20,-2.4675007236286848,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
118,False,"{'a': 0.9, 'e': 0.8309406791001634}",25,17,1.4658740371635732,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.9, 'e': 0.8281484988395901}",20,0,-122.44077352890923,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
120,False,"{'a': 0.9, 'e': 0.8253356149096783}",30,0,-213.16487721644398,"{0: 14, 1: 4, 2: 7, 3: 3, 4: 2}",0
121,False,"{'a': 0.9, 'e': 0.82250209763238}",20,4,-19.241251686181624,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 0}",1
122,False,"{'a': 0.9, 'e': 0.8196480178454795}",30,6,-47.59184548815284,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 0}",1
123,False,"{'a': 0.9, 'e': 0.8167734469008229}",25,12,13.423810144925419,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.9, 'e': 0.8138784566625339}",20,0,-16.774645586860988,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
125,False,"{'a': 0.9, 'e': 0.8109631195052179}",20,0,-84.32449202558196,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
126,False,"{'a': 0.9, 'e': 0.8080275083121519}",25,0,-98.0749162394409,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
127,False,"{'a': 0.9, 'e': 0.8050716964734628}",25,0,-37.52802664177164,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
128,False,"{'a': 0.9, 'e': 0.8020957578842927}",20,0,-178.528240741535,"{0: 11, 1: 1, 2: 3, 3: 2, 4: 3}",0
129,False,"{'a': 0.9, 'e': 0.7990997669429512}",20,0,-29.363392770447508,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
130,False,"{'a': 0.9, 'e': 0.7960837985490559}",20,8,-4.124997757080709,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
131,False,"{'a': 0.9, 'e': 0.7930479281016595}",25,0,-118.1082672965517,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
132,False,"{'a': 0.9, 'e': 0.7899922314973651}",20,0,-152.849506354885,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 3}",0
133,False,"{'a': 0.9, 'e': 0.7869167851284287}",30,0,-219.7539124282427,"{0: 13, 1: 3, 2: 10, 3: 2, 4: 2}",0
134,False,"{'a': 0.9, 'e': 0.7838216658808492}",25,0,-15.82373867208748,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
135,False,"{'a': 0.9, 'e': 0.7807069511324468}",20,0,-74.49249502053158,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
136,False,"{'a': 0.9, 'e': 0.7775727187509279}",25,0,-43.702611500765016,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
137,False,"{'a': 0.9, 'e': 0.7744190470919388}",25,13,19.91151455291398,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.9, 'e': 0.7712460149971065}",20,0,-54.79314292359966,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
139,False,"{'a': 0.9, 'e': 0.7680537017920686}",30,0,-144.62750636358757,"{0: 21, 1: 1, 2: 5, 3: 0, 4: 3}",0
140,False,"{'a': 0.9, 'e': 0.7648421872844884}",20,0,-139.03532327755363,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
141,False,"{'a': 0.9, 'e': 0.7616115517620617}",20,0,-94.09704337624233,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
142,False,"{'a': 0.9, 'e': 0.7583618759905082}",20,0,-74.97515493608103,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
143,False,"{'a': 0.9, 'e': 0.7550932412115529}",25,0,-64.0000998003713,"{0: 19, 1: 0, 2: 3, 3: 3, 4: 0}",0
144,False,"{'a': 0.9, 'e': 0.751805729140895}",25,3,-36.588500148165686,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 0}",1
145,False,"{'a': 0.9, 'e': 0.7484994219661651}",25,0,-146.448625162097,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
146,False,"{'a': 0.9, 'e': 0.7451744023448704}",20,0,-122.02840607598534,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
147,False,"{'a': 0.9, 'e': 0.7418307534023283}",20,0,-98.67957453276236,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
148,False,"{'a': 0.9, 'e': 0.7384685587295879}",25,0,-119.2939693604147,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
149,False,"{'a': 0.9, 'e': 0.7350879023813413}",25,0,-97.26550392385877,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
150,False,"{'a': 0.9, 'e': 0.7316888688738209}",25,0,-95.35151173537909,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
151,False,"{'a': 0.9, 'e': 0.7282715431826874}",20,10,-37.92476429246727,"{0: 5, 1: 1, 2: 4, 3: 0, 4: 0}",1
152,False,"{'a': 0.9, 'e': 0.7248360107409052}",25,0,-39.24503005316603,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
153,False,"{'a': 0.9, 'e': 0.7213823574366063}",20,0,-101.90900654256866,"{0: 11, 1: 5, 2: 1, 3: 2, 4: 1}",0
154,False,"{'a': 0.9, 'e': 0.7179106696109434}",25,13,-44.57776397487197,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
155,False,"{'a': 0.9, 'e': 0.7144210340559314}",35,8,-66.9304883219177,"{0: 21, 1: 0, 2: 4, 3: 1, 4: 1}",1
156,False,"{'a': 0.9, 'e': 0.7109135380122773}",25,9,-11.739243509359826,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
157,False,"{'a': 0.9, 'e': 0.7073882691671998}",30,0,-66.56310307630663,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
158,False,"{'a': 0.9, 'e': 0.7038453156522362}",25,0,-20.676171454075885,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
159,False,"{'a': 0.9, 'e': 0.7002847660410397}",20,0,-41.22993696731414,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
160,False,"{'a': 0.9, 'e': 0.6967067093471655}",25,0,-109.06546013313691,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
161,False,"{'a': 0.9, 'e': 0.6931112350218442}",20,0,-137.95103183135504,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 3}",0
162,False,"{'a': 0.9, 'e': 0.6894984329517471}",20,12,-11.01664051223116,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
163,False,"{'a': 0.9, 'e': 0.6858683934567373}",20,6,-23.030085020977005,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 0}",1
164,False,"{'a': 0.9, 'e': 0.6822212072876136}",25,7,-59.80156502535445,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 1}",1
165,False,"{'a': 0.9, 'e': 0.6785569656238399}",20,0,-49.93564136719378,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
166,False,"{'a': 0.9, 'e': 0.6748757600712672}",25,0,-21.680347147678518,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
167,False,"{'a': 0.9, 'e': 0.6711776826598423}",25,0,-128.63601249626248,"{0: 12, 1: 5, 2: 6, 3: 1, 4: 1}",0
168,False,"{'a': 0.9, 'e': 0.6674628258413082}",30,0,-41.84071512017785,"{0: 23, 1: 0, 2: 7, 3: 0, 4: 0}",0
169,False,"{'a': 0.9, 'e': 0.6637312824868916}",25,5,-43.34097802793602,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",1
170,False,"{'a': 0.9, 'e': 0.6599831458849822}",30,0,-35.87080401063451,"{0: 24, 1: 1, 2: 4, 3: 1, 4: 0}",0
171,False,"{'a': 0.9, 'e': 0.6562185097387998}",25,0,-68.5668084975342,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
172,False,"{'a': 0.9, 'e': 0.6524374681640519}",20,0,-51.22134098154808,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
173,False,"{'a': 0.9, 'e': 0.648640115686581}",25,0,-50.98945590071966,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
174,False,"{'a': 0.9, 'e': 0.6448265472400012}",25,0,-156.83199243883348,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 3}",1
175,False,"{'a': 0.9, 'e': 0.6409968581633252}",20,4,-31.274410665269485,"{0: 13, 1: 0, 2: 1, 3: 2, 4: 0}",1
176,False,"{'a': 0.9, 'e': 0.6371511441985802}",30,0,13.265492179938631,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",0
177,False,"{'a': 0.9, 'e': 0.6332895014884152}",20,0,-94.15314063752605,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
178,False,"{'a': 0.9, 'e': 0.6294120265736969}",35,21,-13.092154186143391,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
179,False,"{'a': 0.9, 'e': 0.6255188163910961}",25,0,-85.92553516584705,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
180,False,"{'a': 0.9, 'e': 0.6216099682706645}",30,0,-135.11355737015134,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 3}",0
181,False,"{'a': 0.9, 'e': 0.6176855799334017}",25,12,-71.50916254839987,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 2}",1
182,False,"{'a': 0.9, 'e': 0.6137457494888116}",30,0,-44.81041725552609,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
183,False,"{'a': 0.9, 'e': 0.6097905754324502}",20,0,-50.07508920041189,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
